Order_ID,Order_Date,Year,Month_No,Month,Ship_Date,Delivery_Days,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Sales_Category,Profit,Profit_Margin,Ship_Mode,Payment_Mode,Rating,Returned
ORD01258,2024-11-18,2024,11,Nov,2024-11-19,1,CUST5424,Kiara Gala,Male,25,Senior,Jaipur,Rajasthan,North,Clothing,T-Shirt,8,800,20,5120,Low,2085.2,0.407265625,Standard,UPI,5,No
ORD01273,2025-11-04,2025,11,Nov,2025-11-06,2,CUST7627,Yakshit Desai,Female,55,Senior,Pune,Maharashtra,West,Clothing,Jeans,2,1800,25,2700,Low,817.89,0.302922222222222,Standard,UPI,5,No
ORD01275,2025-11-22,2025,11,Nov,2025-11-23,1,CUST2182,Priyansh Rajagopalan,Female,26,Senior,Mumbai,Maharashtra,West,Clothing,T-Shirt,1,800,25,600,Low,225.86,0.376433333333333,Standard,UPI,1,No
ORD01277,2025-11-17,2025,11,Nov,2025-11-21,4,CUST4302,Nehmat Sidhu,Male,31,Senior,Delhi,Delhi,North,Clothing,Jeans,4,1800,15,6120,Low,1706.75,0.278880718954248,Express,Card,3,No
ORD01280,2024-11-11,2024,11,Nov,2024-11-15,4,CUST5417,Vedika Rattan,Male,48,Senior,Mumbai,Maharashtra,West,Groceries,Cooking Oil,1,1500,5,1425,Low,319.45,0.224175438596491,Same Day,Cash,4,No
ORD01281,2025-11-01,2025,11,Nov,2025-11-07,6,CUST3370,Prerak Sekhon,Male,35,Senior,Patna,Bihar,East,Clothing,Kurta,5,1200,25,4500,Low,1869.34,0.415408888888889,Same Day,UPI,5,No
ORD01282,2024-11-20,2024,11,Nov,2024-11-21,1,CUST2031,Rati Ranganathan,Male,33,Senior,Pune,Maharashtra,West,Clothing,Jeans,3,1800,25,4050,Low,1117.95,0.276037037037037,Standard,UPI,5,Yes
ORD01296,2024-11-03,2024,11,Nov,2024-11-10,7,CUST3077,Dhanuk Chandran,Male,32,Senior,Patna,Bihar,East,Sports,Cricket Bat,8,2500,15,17000,High,2239.47,0.131733529411765,Standard,Card,5,No
ORD01298,2025-11-09,2025,11,Nov,2025-11-12,3,CUST5278,Eshani Aurora,Female,53,Senior,Chennai,Tamil Nadu,South,Furniture,Office Chair,7,7000,15,41650,High,6348.05,0.152414165666267,Standard,Cash,2,No
ORD01306,2025-11-15,2025,11,Nov,2025-11-18,3,CUST3789,Tejas Zacharia,Female,64,Senior,Hyderabad,Telangana,South,Sports,Cricket Bat,8,2500,0,20000,High,6152.88,0.307644,Same Day,Cash,2,No
ORD01308,2025-11-24,2025,11,Nov,2025-12-01,7,CUST9660,Shaan Keer,Male,53,Senior,Lucknow,Uttar Pradesh,North,Electronics,Headphones,5,2000,25,7500,Low,2909.21,0.387894666666667,Standard,Cash,4,No
ORD01316,2025-11-05,2025,11,Nov,2025-11-12,7,CUST9621,Adira Verma,Female,55,Senior,Ahmedabad,Gujarat,West,Electronics,Smart TV,4,40000,5,152000,High,25523.57,0.167918223684211,Same Day,UPI,1,Yes
ORD01320,2024-11-20,2024,11,Nov,2024-11-21,1,CUST6481,Ivana Jani,Female,25,Senior,Lucknow,Uttar Pradesh,North,Furniture,Bed Frame,1,25000,5,23750,High,4965.2,0.209061052631579,Same Day,UPI,3,No
ORD01343,2024-11-29,2024,11,Nov,2024-12-04,5,CUST1917,Yuvraj  Yohannan,Female,23,Senior,Pune,Maharashtra,West,Sports,Cricket Bat,6,2500,0,15000,High,4371.03,0.291402,Same Day,Card,2,No
ORD01354,2024-11-30,2024,11,Nov,2024-12-05,5,CUST9947,Taimur Toor,Female,65,Senior,Jaipur,Rajasthan,North,Sports,Tennis Racket,4,3200,15,10880,High,1596.05,0.146695772058824,Same Day,Card,2,No
ORD01355,2024-11-08,2024,11,Nov,2024-11-09,1,CUST9442,Aarna Rama,Male,52,Senior,Bhubaneswar,Odisha,East,Clothing,Sneakers,1,4500,10,4050,Low,1498.02,0.369881481481482,Standard,UPI,4,No
ORD01364,2024-11-29,2024,11,Nov,2024-11-30,1,CUST8559,Shanaya Vohra,Female,57,Senior,Lucknow,Uttar Pradesh,North,Groceries,Snacks Pack,3,300,20,720,Low,179.2,0.248888888888889,Same Day,Card,4,No
ORD01366,2025-11-08,2025,11,Nov,2025-11-14,6,CUST4890,Amira Srinivasan,Female,21,Senior,Patna,Bihar,East,Clothing,T-Shirt,6,800,15,4080,Low,1292.02,0.316671568627451,Express,Cash,5,No
ORD01374,2025-11-08,2025,11,Nov,2025-11-11,3,CUST4866,Fateh Bandi,Female,20,Teen,Bengaluru,Karnataka,South,Clothing,Jeans,7,1800,10,11340,High,4752.91,0.419127865961199,Express,UPI,3,No
ORD01389,2024-11-17,2024,11,Nov,2024-11-20,3,CUST5352,Kismat Gola,Female,26,Senior,Delhi,Delhi,North,Furniture,Bed Frame,1,25000,10,22500,High,9003.24,0.400144,Same Day,Cash,1,No
ORD01411,2025-11-14,2025,11,Nov,2025-11-17,3,CUST3653,Aniruddh Saxena,Female,32,Senior,Lucknow,Uttar Pradesh,North,Groceries,Tea Powder,1,450,5,427.5,Low,102.74,0.240327485380117,Same Day,Card,1,No
ORD01439,2024-11-09,2024,11,Nov,2024-11-12,3,CUST7165,Bhamini Hora,Female,52,Senior,Mumbai,Maharashtra,West,Clothing,Kurta,7,1200,0,8400,Low,2999,0.35702380952381,Standard,UPI,5,No
ORD01448,2024-11-03,2024,11,Nov,2024-11-10,7,CUST6348,Baiju Gour,Male,43,Senior,Bhubaneswar,Odisha,East,Groceries,Tea Powder,7,450,20,2520,Low,549.09,0.217892857142857,Standard,Cash,5,No
ORD01456,2024-11-13,2024,11,Nov,2024-11-15,2,CUST4150,Samarth Gole,Male,45,Senior,Chennai,Tamil Nadu,South,Furniture,Sofa,5,30000,15,127500,High,18288.6,0.14344,Standard,UPI,2,No
ORD01458,2025-11-09,2025,11,Nov,2025-11-11,2,CUST4059,Samar Iyer,Male,29,Senior,Chennai,Tamil Nadu,South,Clothing,Jeans,8,1800,15,12240,High,1376.79,0.112482843137255,Express,UPI,4,No
ORD01462,2025-11-18,2025,11,Nov,2025-11-25,7,CUST5310,Sumer Sharma,Male,58,Senior,Delhi,Delhi,North,Electronics,Smartphone,2,25000,5,47500,High,20486.04,0.431285052631579,Same Day,UPI,5,No
ORD01471,2024-11-07,2024,11,Nov,2024-11-14,7,CUST9711,Miraan Choudhury,Male,52,Senior,Ahmedabad,Gujarat,West,Electronics,Smart TV,4,40000,15,136000,High,27662.14,0.203398088235294,Same Day,Cash,5,No
ORD01488,2024-11-15,2024,11,Nov,2024-11-20,5,CUST4060,Rohan Kothari,Female,18,Teen,Pune,Maharashtra,West,Electronics,Tablet,1,18000,20,14400,High,4622.54,0.321009722222222,Express,UPI,2,No
ORD01529,2024-11-15,2024,11,Nov,2024-11-19,4,CUST3743,Taran Sha,Male,42,Senior,Lucknow,Uttar Pradesh,North,Sports,Cricket Bat,1,2500,10,2250,Low,290.23,0.128991111111111,Same Day,Cash,4,No
ORD01537,2024-11-09,2024,11,Nov,2024-11-11,2,CUST2163,Dharmajan Roy,Male,59,Senior,Chennai,Tamil Nadu,South,Sports,Cricket Bat,7,2500,25,13125,High,1847.85,0.140788571428571,Express,Cash,1,No
ORD01541,2024-11-22,2024,11,Nov,2024-11-27,5,CUST5701,Zain Jhaveri,Female,37,Senior,Bhubaneswar,Odisha,East,Electronics,Smart TV,7,40000,15,238000,High,25491.28,0.107106218487395,Standard,Cash,3,No
ORD01549,2024-11-19,2024,11,Nov,2024-11-26,7,CUST5437,Nirvaan Karpe,Female,42,Senior,Patna,Bihar,East,Sports,Dumbbells,7,4000,0,28000,High,8377.1,0.299182142857143,Standard,UPI,3,No
ORD01570,2024-11-22,2024,11,Nov,2024-11-25,3,CUST1807,Eva Deol,Female,33,Senior,Bhubaneswar,Odisha,East,Groceries,Cooking Oil,2,1500,25,2250,Low,922.14,0.40984,Same Day,UPI,1,No
ORD01573,2024-11-03,2024,11,Nov,2024-11-06,3,CUST7326,Divij Behl,Male,38,Senior,Patna,Bihar,East,Clothing,Sneakers,1,4500,10,4050,Low,1371.14,0.338553086419753,Standard,Cash,5,Yes
ORD01581,2024-11-08,2024,11,Nov,2024-11-11,3,CUST3976,Shaan Gopal,Male,25,Senior,Chennai,Tamil Nadu,South,Electronics,Smartphone,2,25000,20,40000,High,17030.46,0.4257615,Express,UPI,1,No
ORD01605,2025-11-18,2025,11,Nov,2025-11-22,4,CUST8475,Hiran Mand,Female,18,Teen,Jaipur,Rajasthan,North,Groceries,Cooking Oil,8,1500,20,9600,Low,2270.53,0.236513541666667,Same Day,Card,3,No
ORD01612,2024-11-29,2024,11,Nov,2024-12-05,6,CUST3415,Khushi Seshadri,Male,49,Senior,Mumbai,Maharashtra,West,Furniture,Bookshelf,2,5000,5,9500,Low,3943.4,0.415094736842105,Standard,Card,1,Yes
ORD01648,2024-11-24,2024,11,Nov,2024-12-01,7,CUST5952,Aaryahi Deshmukh,Male,44,Senior,Jaipur,Rajasthan,North,Furniture,Sofa,8,30000,20,192000,High,22981.75,0.119696614583333,Same Day,Cash,3,No
ORD01659,2024-11-04,2024,11,Nov,2024-11-06,2,CUST3962,Ryan Agrawal,Male,56,Senior,Hyderabad,Telangana,South,Clothing,Jeans,4,1800,25,5400,Low,1206.19,0.223368518518519,Standard,UPI,3,No
ORD01670,2025-11-09,2025,11,Nov,2025-11-10,1,CUST6777,Nirvi Shukla,Male,48,Senior,Lucknow,Uttar Pradesh,North,Groceries,Cooking Oil,1,1500,10,1350,Low,216.64,0.160474074074074,Same Day,Card,4,No
ORD01678,2025-11-26,2025,11,Nov,2025-11-30,4,CUST8581,Aarav Agate,Male,26,Senior,Pune,Maharashtra,West,Sports,Dumbbells,4,4000,25,12000,High,2844.57,0.2370475,Express,Card,4,No
ORD01729,2025-11-22,2025,11,Nov,2025-11-28,6,CUST7051,Darshit Ghosh,Female,39,Senior,Lucknow,Uttar Pradesh,North,Furniture,Bed Frame,5,25000,5,118750,High,13006.4,0.109527578947368,Same Day,Card,2,No
ORD01763,2025-11-02,2025,11,Nov,2025-11-08,6,CUST3327,Heer Sami,Male,38,Senior,Hyderabad,Telangana,South,Electronics,Smart TV,5,40000,5,190000,High,59671.72,0.314061684210526,Standard,Card,1,No
ORD01795,2025-11-22,2025,11,Nov,2025-11-27,5,CUST4689,Lagan Tandon,Male,28,Senior,Ahmedabad,Gujarat,West,Furniture,Dining Table,4,15000,5,57000,High,25519.12,0.447703859649123,Standard,Card,2,No
ORD01800,2024-11-19,2024,11,Nov,2024-11-20,1,CUST8882,Hunar Dugar,Female,37,Senior,Kolkata,West Bengal,East,Clothing,Jacket,3,3500,0,10500,High,1393.93,0.132755238095238,Express,Cash,4,No
ORD01852,2025-11-18,2025,11,Nov,2025-11-24,6,CUST6552,Charvi Gaba,Male,59,Senior,Bhubaneswar,Odisha,East,Groceries,Tea Powder,2,450,0,900,Low,273.03,0.303366666666667,Same Day,Cash,1,No
ORD01853,2025-11-01,2025,11,Nov,2025-11-02,1,CUST7305,Neysa Bassi,Male,28,Senior,Jaipur,Rajasthan,North,Groceries,Snacks Pack,3,300,0,900,Low,229.4,0.254888888888889,Standard,Card,5,No
ORD01855,2024-11-26,2024,11,Nov,2024-12-03,7,CUST7250,Umang Chowdhury,Male,59,Senior,Pune,Maharashtra,West,Clothing,Kurta,8,1200,0,9600,Low,4047.09,0.421571875,Express,Cash,1,No
ORD01861,2024-11-21,2024,11,Nov,2024-11-23,2,CUST4237,Stuvan Ramachandran,Male,32,Senior,Delhi,Delhi,North,Electronics,Smart TV,7,40000,15,238000,High,56760.23,0.238488361344538,Express,UPI,5,No
ORD01875,2025-11-17,2025,11,Nov,2025-11-18,1,CUST1208,Veer Das,Male,49,Senior,Jaipur,Rajasthan,North,Groceries,Cooking Oil,3,1500,0,4500,Low,1243.28,0.276284444444444,Express,Card,3,Yes
ORD01895,2025-11-25,2025,11,Nov,2025-11-29,4,CUST4910,Vivaan Balan,Female,18,Teen,Ahmedabad,Gujarat,West,Electronics,Smartphone,2,25000,25,37500,High,8563.1,0.228349333333333,Same Day,Cash,3,No
ORD01923,2024-11-02,2024,11,Nov,2024-11-06,4,CUST2162,Biju Kaur,Female,54,Senior,Jaipur,Rajasthan,North,Clothing,Jacket,8,3500,25,21000,High,5141.45,0.244830952380952,Standard,Cash,1,No
ORD01929,2025-11-02,2025,11,Nov,2025-11-09,7,CUST9211,Krish Sehgal,Male,26,Senior,Mumbai,Maharashtra,West,Groceries,Milk Pack,8,60,0,480,Low,160.59,0.3345625,Express,Card,5,No
ORD01934,2024-11-26,2024,11,Nov,2024-11-30,4,CUST5551,Ehsaan Batta,Female,49,Senior,Bhubaneswar,Odisha,East,Sports,Tennis Racket,6,3200,10,17280,High,3230.28,0.1869375,Express,Card,3,No
ORD01958,2024-11-16,2024,11,Nov,2024-11-22,6,CUST2782,Biju Mann,Male,25,Senior,Bhubaneswar,Odisha,East,Sports,Cricket Bat,6,2500,25,11250,High,4715.15,0.419124444444444,Same Day,Cash,5,Yes
ORD01960,2024-11-21,2024,11,Nov,2024-11-28,7,CUST1600,Zoya Bassi,Male,21,Senior,Jaipur,Rajasthan,North,Sports,Football,4,1200,15,4080,Low,723.11,0.177232843137255,Express,Cash,5,No
ORD01969,2024-11-17,2024,11,Nov,2024-11-24,7,CUST8000,Nakul Ganesh,Female,19,Teen,Bengaluru,Karnataka,South,Groceries,Cooking Oil,3,1500,20,3600,Low,1217.68,0.338244444444444,Same Day,Cash,2,No
ORD01978,2024-11-13,2024,11,Nov,2024-11-18,5,CUST7299,Vihaan Agarwal,Male,25,Senior,Lucknow,Uttar Pradesh,North,Furniture,Bookshelf,7,5000,15,29750,High,8601.09,0.289112268907563,Express,UPI,5,No
ORD01986,2025-11-09,2025,11,Nov,2025-11-15,6,CUST5191,Tiya Dhar,Female,48,Senior,Chennai,Tamil Nadu,South,Furniture,Bed Frame,4,25000,20,80000,High,35977.78,0.44972225,Standard,Card,4,No
ORD01994,2024-11-25,2024,11,Nov,2024-11-27,2,CUST1888,Ivan Ranganathan,Male,50,Senior,Delhi,Delhi,North,Clothing,Jacket,1,3500,25,2625,Low,881.33,0.335744761904762,Same Day,Card,2,No
ORD02013,2024-11-15,2024,11,Nov,2024-11-17,2,CUST6297,Keya Tara,Female,27,Senior,Patna,Bihar,East,Sports,Football,7,1200,25,6300,Low,2181.13,0.346211111111111,Standard,Cash,4,No
ORD02014,2025-11-06,2025,11,Nov,2025-11-07,1,CUST8536,Ivana Kant,Male,65,Senior,Kolkata,West Bengal,East,Sports,Yoga Mat,1,900,5,855,Low,266.42,0.311602339181287,Same Day,Card,5,No
ORD02020,2025-11-20,2025,11,Nov,2025-11-23,3,CUST2360,Vidur Rajagopalan,Male,21,Senior,Pune,Maharashtra,West,Furniture,Office Chair,3,7000,20,16800,High,4256.49,0.2533625,Standard,UPI,4,No
ORD02034,2025-11-03,2025,11,Nov,2025-11-08,5,CUST7897,Mishti Butala,Male,34,Senior,Hyderabad,Telangana,South,Sports,Tennis Racket,2,3200,0,6400,Low,2872.32,0.4488,Same Day,Card,4,No
ORD02036,2025-11-28,2025,11,Nov,2025-12-01,3,CUST3643,Anya Bora,Male,32,Senior,Chennai,Tamil Nadu,South,Sports,Football,3,1200,5,3420,Low,873.39,0.255377192982456,Express,UPI,3,Yes
ORD02042,2025-11-04,2025,11,Nov,2025-11-10,6,CUST9354,Hansh Khosla,Male,19,Teen,Delhi,Delhi,North,Furniture,Sofa,8,30000,20,192000,High,43225.65,0.22513359375,Standard,UPI,1,No
ORD02048,2024-11-19,2024,11,Nov,2024-11-20,1,CUST3293,Zara Goel,Female,32,Senior,Bhubaneswar,Odisha,East,Electronics,Tablet,5,18000,5,85500,High,24143.6,0.282381286549708,Standard,Cash,4,No
ORD02052,2025-11-26,2025,11,Nov,2025-11-30,4,CUST3852,Oorja Shetty,Female,54,Senior,Delhi,Delhi,North,Electronics,Smartphone,5,25000,5,118750,High,38104.15,0.320877052631579,Standard,Card,1,No
ORD02072,2025-11-24,2025,11,Nov,2025-11-26,2,CUST8062,Zoya Chand,Female,32,Senior,Ahmedabad,Gujarat,West,Electronics,Smartphone,8,25000,5,190000,High,19437.36,0.102301894736842,Standard,Card,3,No
ORD02108,2024-11-30,2024,11,Nov,2024-12-07,7,CUST8679,Dharmajan Shere,Female,56,Senior,Jaipur,Rajasthan,North,Sports,Football,4,1200,10,4320,Low,1507,0.348842592592593,Express,UPI,5,No
ORD02128,2024-11-19,2024,11,Nov,2024-11-21,2,CUST2146,Diya Khatri,Male,55,Senior,Ahmedabad,Gujarat,West,Groceries,Tea Powder,2,450,20,720,Low,189.72,0.2635,Express,Cash,1,No
ORD02164,2024-11-25,2024,11,Nov,2024-11-30,5,CUST1560,Shlok Koshy,Male,65,Senior,Pune,Maharashtra,West,Clothing,T-Shirt,3,800,20,1920,Low,651.51,0.339328125,Express,Card,4,No
ORD02175,2024-11-01,2024,11,Nov,2024-11-06,5,CUST7803,Ivan Basak,Male,45,Senior,Mumbai,Maharashtra,West,Sports,Yoga Mat,7,900,0,6300,Low,2538.49,0.402934920634921,Express,UPI,4,No
ORD02182,2024-11-25,2024,11,Nov,2024-12-02,7,CUST2290,Arhaan Bail,Female,54,Senior,Chennai,Tamil Nadu,South,Furniture,Bed Frame,2,25000,25,37500,High,8424.48,0.2246528,Express,UPI,4,No
ORD02209,2024-11-10,2024,11,Nov,2024-11-15,5,CUST1266,Tanya Golla,Male,37,Senior,Chennai,Tamil Nadu,South,Clothing,Jeans,5,1800,0,9000,Low,2857.58,0.317508888888889,Standard,UPI,2,No
ORD02239,2025-11-16,2025,11,Nov,2025-11-22,6,CUST7690,Pranay Sharma,Female,60,Senior,Hyderabad,Telangana,South,Clothing,Sneakers,7,4500,15,26775,High,5758.63,0.215074883286648,Standard,Cash,4,No
ORD02254,2024-11-19,2024,11,Nov,2024-11-24,5,CUST7672,Abram Joshi,Female,57,Senior,Lucknow,Uttar Pradesh,North,Clothing,Jacket,6,3500,15,17850,High,5491.16,0.307628011204482,Express,UPI,4,No
ORD02260,2024-11-18,2024,11,Nov,2024-11-25,7,CUST6762,Diya Sahota,Female,26,Senior,Chennai,Tamil Nadu,South,Sports,Tennis Racket,1,3200,25,2400,Low,910.96,0.379566666666667,Same Day,Cash,2,Yes
ORD02263,2024-11-30,2024,11,Nov,2024-12-03,3,CUST1469,Parinaaz Talwar,Male,29,Senior,Pune,Maharashtra,West,Electronics,Smart TV,6,40000,10,216000,High,30187.49,0.139756898148148,Express,Cash,3,No
ORD02270,2025-11-17,2025,11,Nov,2025-11-18,1,CUST6925,Krish Dayal,Male,37,Senior,Jaipur,Rajasthan,North,Furniture,Bed Frame,4,25000,20,80000,High,25964.6,0.3245575,Express,UPI,1,No
ORD02283,2025-11-30,2025,11,Nov,2025-12-07,7,CUST4590,Mohanlal Krishna,Female,65,Senior,Mumbai,Maharashtra,West,Clothing,Kurta,7,1200,15,7140,Low,747.08,0.104633053221289,Express,UPI,4,No
ORD02289,2025-11-06,2025,11,Nov,2025-11-13,7,CUST8872,Kashvi Dar,Female,23,Senior,Bhubaneswar,Odisha,East,Sports,Dumbbells,2,4000,20,6400,Low,1749.09,0.2732953125,Express,Card,4,No
ORD02294,2025-11-25,2025,11,Nov,2025-12-02,7,CUST1880,Rohan Char,Female,43,Senior,Patna,Bihar,East,Furniture,Sofa,2,30000,10,54000,High,20321.38,0.376321851851852,Standard,Card,5,No
ORD02297,2025-11-27,2025,11,Nov,2025-12-03,6,CUST8992,Jivika Deshmukh,Female,24,Senior,Delhi,Delhi,North,Sports,Yoga Mat,6,900,15,4590,Low,1721.71,0.375100217864924,Standard,Cash,3,No
ORD02298,2025-11-01,2025,11,Nov,2025-11-04,3,CUST7109,Vardaniya Desai,Female,53,Senior,Hyderabad,Telangana,South,Sports,Yoga Mat,8,900,25,5400,Low,1300.15,0.240768518518519,Same Day,Card,4,No
ORD02302,2024-11-12,2024,11,Nov,2024-11-13,1,CUST9490,Aarush Tripathi,Male,49,Senior,Pune,Maharashtra,West,Clothing,Sneakers,1,4500,0,4500,Low,1298.17,0.288482222222222,Express,Card,2,No
ORD02323,2025-11-05,2025,11,Nov,2025-11-10,5,CUST8971,Oorja Rege,Male,32,Senior,Pune,Maharashtra,West,Furniture,Sofa,2,30000,25,45000,High,5109.08,0.113535111111111,Standard,Cash,4,No
ORD02324,2024-11-13,2024,11,Nov,2024-11-14,1,CUST7123,Saksham Malhotra,Male,30,Senior,Delhi,Delhi,North,Sports,Football,7,1200,15,7140,Low,827.74,0.115929971988796,Standard,UPI,4,No
ORD02327,2024-11-17,2024,11,Nov,2024-11-19,2,CUST2354,Kashvi Suri,Male,44,Senior,Ahmedabad,Gujarat,West,Groceries,Cooking Oil,6,1500,0,9000,Low,2537.94,0.281993333333333,Express,Cash,3,No
ORD02332,2024-11-12,2024,11,Nov,2024-11-16,4,CUST5241,Veer Setty,Male,53,Senior,Jaipur,Rajasthan,North,Groceries,Snacks Pack,8,300,25,1800,Low,535.58,0.297544444444444,Express,Card,1,Yes
ORD02344,2024-11-08,2024,11,Nov,2024-11-12,4,CUST6632,Alia Lalla,Male,30,Senior,Ahmedabad,Gujarat,West,Groceries,Milk Pack,7,60,10,378,Low,67.1,0.177513227513228,Standard,Cash,5,No
ORD02347,2024-11-02,2024,11,Nov,2024-11-09,7,CUST1105,Nishith Kala,Female,33,Senior,Jaipur,Rajasthan,North,Groceries,Tea Powder,3,450,10,1215,Low,405.13,0.333440329218107,Express,Cash,1,No
ORD02369,2024-11-12,2024,11,Nov,2024-11-16,4,CUST7802,Kabir Bail,Male,36,Senior,Chennai,Tamil Nadu,South,Groceries,Snacks Pack,3,300,5,855,Low,275.23,0.321906432748538,Standard,Card,5,No
ORD02399,2024-11-19,2024,11,Nov,2024-11-25,6,CUST1530,Hunar Sama,Male,40,Senior,Lucknow,Uttar Pradesh,North,Clothing,Sneakers,6,4500,5,25650,High,9385.87,0.365920857699805,Express,Card,4,No
ORD02432,2024-11-23,2024,11,Nov,2024-11-28,5,CUST5971,Emir Cheema,Female,62,Senior,Chennai,Tamil Nadu,South,Clothing,Kurta,8,1200,25,7200,Low,1418.61,0.197029166666667,Same Day,UPI,2,No
ORD02438,2025-11-11,2025,11,Nov,2025-11-16,5,CUST7473,Divij Venkatesh,Female,65,Senior,Kolkata,West Bengal,East,Furniture,Sofa,6,30000,5,171000,High,40780.45,0.23848216374269,Same Day,Card,1,No
ORD02449,2024-11-12,2024,11,Nov,2024-11-18,6,CUST8032,Ranbir Baria,Female,50,Senior,Bengaluru,Karnataka,South,Electronics,Laptop,5,55000,5,261250,High,97374.34,0.372724746411483,Same Day,Cash,4,No
ORD02469,2024-11-11,2024,11,Nov,2024-11-12,1,CUST3123,Indrans Soman,Female,24,Senior,Bengaluru,Karnataka,South,Clothing,T-Shirt,6,800,0,4800,Low,1060.95,0.22103125,Same Day,UPI,4,No
ORD02470,2025-11-17,2025,11,Nov,2025-11-18,1,CUST4197,Aayush Das,Male,39,Senior,Chennai,Tamil Nadu,South,Clothing,Jacket,3,3500,25,7875,Low,2869.73,0.364410158730159,Same Day,Card,2,No
ORD02489,2025-11-11,2025,11,Nov,2025-11-15,4,CUST8814,Aarav Rajagopal,Female,31,Senior,Pune,Maharashtra,West,Electronics,Smart TV,4,40000,0,160000,High,16219.59,0.1013724375,Express,UPI,1,No
ORD02502,2025-11-09,2025,11,Nov,2025-11-10,1,CUST4010,Alia Hayer,Male,27,Senior,Hyderabad,Telangana,South,Sports,Tennis Racket,6,3200,10,17280,High,3684.32,0.213212962962963,Same Day,Card,4,No
ORD02512,2025-11-02,2025,11,Nov,2025-11-06,4,CUST8506,Onkar Ganguly,Male,45,Senior,Bengaluru,Karnataka,South,Furniture,Bed Frame,8,25000,5,190000,High,49207.23,0.258985421052632,Standard,Cash,2,No
ORD02524,2024-11-10,2024,11,Nov,2024-11-12,2,CUST8222,Adah Bose,Female,20,Teen,Bhubaneswar,Odisha,East,Clothing,T-Shirt,4,800,5,3040,Low,880.06,0.289493421052632,Express,UPI,5,No
ORD02530,2024-11-23,2024,11,Nov,2024-11-26,3,CUST4643,Taran Amble,Male,22,Senior,Mumbai,Maharashtra,West,Clothing,Kurta,7,1200,0,8400,Low,2309.76,0.274971428571429,Same Day,UPI,2,Yes
ORD02547,2024-11-11,2024,11,Nov,2024-11-15,4,CUST9617,Bhavin Jaggi,Female,29,Senior,Lucknow,Uttar Pradesh,North,Sports,Football,5,1200,15,5100,Low,718.08,0.1408,Standard,Card,3,No
ORD02560,2024-11-21,2024,11,Nov,2024-11-28,7,CUST5571,Damini Venkatesh,Male,44,Senior,Pune,Maharashtra,West,Electronics,Smart TV,7,40000,0,280000,High,63654.36,0.227337,Standard,Card,5,No
ORD02617,2025-11-17,2025,11,Nov,2025-11-23,6,CUST4330,Prerak Mahajan,Male,54,Senior,Bhubaneswar,Odisha,East,Clothing,Sneakers,2,4500,15,7650,Low,2619.33,0.342396078431373,Standard,Cash,5,No
ORD02624,2025-11-12,2025,11,Nov,2025-11-16,4,CUST5189,Rasha Devi,Female,28,Senior,Ahmedabad,Gujarat,West,Groceries,Cooking Oil,4,1500,0,6000,Low,1415.25,0.235875,Express,UPI,1,No
ORD02634,2024-11-21,2024,11,Nov,2024-11-27,6,CUST9837,Vanya Dada,Male,47,Senior,Kolkata,West Bengal,East,Furniture,Bookshelf,5,5000,0,25000,High,8421.92,0.3368768,Express,Card,2,No
ORD02638,2025-11-09,2025,11,Nov,2025-11-14,5,CUST7632,Kavya Chaudhari,Male,43,Senior,Bhubaneswar,Odisha,East,Groceries,Cooking Oil,5,1500,15,6375,Low,1937.09,0.303857254901961,Same Day,Cash,1,No
ORD02641,2024-11-07,2024,11,Nov,2024-11-10,3,CUST4373,Aaryahi Tiwari,Female,32,Senior,Kolkata,West Bengal,East,Sports,Yoga Mat,6,900,20,4320,Low,1506.99,0.348840277777778,Express,UPI,2,No
ORD02654,2025-11-11,2025,11,Nov,2025-11-18,7,CUST2673,Ivan Som,Female,42,Senior,Hyderabad,Telangana,South,Furniture,Bed Frame,8,25000,0,200000,High,89642.37,0.44821185,Express,UPI,5,Yes
ORD02734,2025-11-13,2025,11,Nov,2025-11-16,3,CUST3402,Mannat Yohannan,Male,63,Senior,Kolkata,West Bengal,East,Clothing,T-Shirt,1,800,0,800,Low,354.08,0.4426,Express,Cash,4,No
ORD02736,2025-11-18,2025,11,Nov,2025-11-25,7,CUST1355,Kaira Tandon,Female,23,Senior,Pune,Maharashtra,West,Clothing,Jeans,6,1800,15,9180,Low,1360.72,0.148226579520697,Express,Cash,3,No
ORD02769,2025-11-16,2025,11,Nov,2025-11-18,2,CUST2123,Hazel Kumer,Female,20,Teen,Lucknow,Uttar Pradesh,North,Sports,Dumbbells,6,4000,25,18000,High,3820.93,0.212273888888889,Express,Cash,1,Yes
ORD02782,2024-11-25,2024,11,Nov,2024-12-02,7,CUST8362,Chirag Thaman,Female,59,Senior,Bhubaneswar,Odisha,East,Clothing,Sneakers,7,4500,20,25200,High,5368.85,0.213049603174603,Express,Card,1,No
ORD02786,2025-11-12,2025,11,Nov,2025-11-14,2,CUST6337,Kashvi Garde,Male,58,Senior,Kolkata,West Bengal,East,Electronics,Tablet,6,18000,25,81000,High,9686,0.11958024691358,Express,UPI,1,No
ORD02791,2025-11-25,2025,11,Nov,2025-11-26,1,CUST3952,Nayantara Bhalla,Female,57,Senior,Kolkata,West Bengal,East,Groceries,Rice Bag,2,1200,10,2160,Low,809.03,0.374550925925926,Standard,UPI,5,No
